,Date_Time,HLAvg,MA,Returns
1032726,2001-01-01,124.35,124.375,-2.5843169292934685e-05
1032728,2001-01-01,124.35499999999999,124.3717857142857,-2.5843837179621423e-05
1032730,2001-01-01,124.36,124.36999999999999,-1.43579759276649e-05
1032732,2001-01-01,124.34,124.36714285714287,-2.2973190287788217e-05
1032734,2001-01-01,124.365,124.36571428571429,-1.1486793059794969e-05
1032736,2001-01-01,124.35499999999999,124.36357142857143,-1.7230436993067813e-05
1032738,2001-01-01,124.38,124.36357142857142,-1.1102230246251565e-16
1032740,2001-01-01,124.38,124.36392857142857,2.871760116235417e-06
1032742,2001-01-01,124.385,124.36500000000001,8.61523086669922e-06
1032744,2001-01-01,124.38499999999999,124.36571428571429,5.743446010197909e-06
1032746,2001-01-01,124.375,124.36607142857143,2.8717106348475304e-06
1032748,2001-01-01,124.39500000000001,124.36714285714287,8.615082424942434e-06
1032750,2001-01-01,124.4,124.36928571428571,1.7229942193953744e-05
1032752,2001-01-01,124.39,124.37249999999999,2.5844356670669103e-05
1032754,2001-01-01,124.4,124.37607142857144,2.8715168502811258e-05
1032756,2001-01-01,124.38499999999999,124.3782142857143,1.7228705320677665e-05
1032758,2001-01-01,124.38,124.37964285714285,1.1485638644541118e-05
1032760,2001-01-01,124.38499999999999,124.38285714285713,2.5842204628674415e-05
1032762,2001-01-01,124.38,124.38392857142857,8.613919807408057e-06
1032764,2001-01-01,124.36,124.38428571428571,2.8712901137713967e-06
1032766,2001-01-01,124.37,124.38357142857141,-5.742588471898945e-06
1032768,2001-01-01,124.375,124.38321428571427,-2.871306602419794e-06
1032770,2001-01-01,124.365,124.3817857142857,-1.1485308854530637e-05
1032772,2001-01-01,124.365,124.38035714285714,-1.1485440768193578e-05
1032774,2001-01-01,124.36500000000001,124.37964285714284,-5.742769852851646e-06
1032776,2001-01-01,124.35499999999999,124.3767857142857,-2.297140921077687e-05
1032778,2001-01-01,124.375,124.375,-1.4357398726639638e-05
1032780,2001-01-01,124.38,124.37428571428572,-5.743017208964465e-06
1032782,2001-01-01,124.38,124.37285714285713,-1.1486133365800858e-05
1032784,2001-01-01,124.39,124.37321428571428,2.8715457101365133e-06
1032786,2001-01-01,124.38,124.37321428571428,0.0
1032788,2001-01-01,124.39,124.37357142857142,2.8715374643117428e-06
1032790,2001-01-01,124.38,124.37357142857141,-1.1102230246251565e-16
1032792,2001-01-01,124.39,124.37571428571428,1.7229051627467388e-05
1032794,2001-01-01,124.4,124.37785714285714,1.7228754792251482e-05
1032796,2001-01-01,124.375,124.37785714285714,0.0
1032798,2001-01-01,124.38,124.37892857142857,8.614266086095173e-06
1032800,2001-01-01,124.38,124.38000000000001,8.614191881203784e-06
1032802,2001-01-01,124.38,124.38107142857143,8.614117677422603e-06
1032804,2001-01-01,124.38,124.38285714285715,1.4356697902410717e-05
1032806,2001-01-01,124.37,124.38250000000001,-2.8713230912774558e-06
1032808,2001-01-01,124.36,124.38107142857143,-1.1485374810973524e-05
1032810,2001-01-01,124.37,124.38035714285715,-5.742736873487307e-06
1032812,2001-01-01,124.35,124.37749999999998,-2.2971277290380596e-05
1032814,2001-01-01,124.345,124.375,-2.0100300500092004e-05
1032816,2001-01-01,124.35499999999999,124.37249999999999,-2.0100704530473228e-05
1032818,2001-01-01,124.34,124.36964285714286,-2.2972728500562778e-05
1032820,2001-01-01,124.36,124.36749999999999,-1.7229892715725873e-05
1032822,2001-01-01,124.315,124.36142857142856,-4.881964158741096e-05
1032824,2001-01-01,124.365,124.36071428571428,-5.743643940011695e-06
1032826,2001-01-01,124.35499999999999,124.35892857142858,-1.4359254180536942e-05
1032828,2001-01-01,124.35499999999999,124.35714285714285,-1.4359460371897384e-05
1032830,2001-01-01,124.34,124.35428571428572,-2.297556548699284e-05
1032832,2001-01-01,124.345,124.35178571428571,-2.010405283424728e-05
1032834,2001-01-01,124.35499999999999,124.35071428571428,-8.616146371173264e-06
1032836,2001-01-01,124.34,124.3492857142857,-1.148831064407816e-05
1032838,2001-01-01,124.355,124.34821428571429,-8.61631959643447e-06
1032840,2001-01-01,124.35499999999999,124.34857142857143,2.872114781069083e-06
1032842,2001-01-01,124.345,124.34857142857143,0.0
1032844,2001-01-01,124.345,124.34785714285714,-5.744237811488683e-06
1032846,2001-01-01,124.345,124.34821428571426,2.8721230302245077e-06
1032848,2001-01-01,124.355,124.34785714285714,-2.872123030136091e-06
1032850,2001-01-01,124.36,124.35107142857143,2.5848810310032585e-05
1032852,2001-01-01,124.33500000000001,124.34892857142857,-1.7232465966269307e-05
1032854,2001-01-01,124.315,124.34607142857143,-2.297708323259952e-05
1032856,2001-01-01,124.305,124.3425,-2.8722096485266764e-05
1032858,2001-01-01,124.315,124.34071428571428,-1.4361357608087775e-05
1032860,2001-01-01,124.32,124.33892857142857,-1.4361563859623603e-05
1032862,2001-01-01,124.315,124.33607142857143,-2.2978931193435365e-05
1032864,2001-01-01,124.31,124.33392857142857,-1.7234544922243838e-05
1032866,2001-01-01,124.33,124.33214285714284,-1.4362347669684206e-05
1032868,2001-01-01,124.33,124.33035714285714,-1.4362553949531332e-05
1032870,2001-01-01,124.36,124.33142857142856,8.617557123604038e-06
1032872,2001-01-01,124.36,124.33250000000001,8.61748286231405e-06
1032874,2001-01-01,124.36,124.33357142857143,8.617408601690185e-06
1032876,2001-01-01,124.34,124.3325,-8.6174086017117e-06
1032878,2001-01-01,124.345,124.33142857142856,-8.617482862061125e-06
1032880,2001-01-01,124.345,124.33214285714284,5.744996825869521e-06
1032882,2001-01-01,124.36,124.33535714285715,2.5852077287755015e-05
1032884,2001-01-01,124.36,124.33928571428571,3.159607576986614e-05
1032886,2001-01-01,124.35499999999999,124.34214285714286,2.297833717382481e-05
1032888,2001-01-01,124.36,124.345,2.2977809181650247e-05
1032890,2001-01-01,124.365,124.34857142857142,2.8721519025505078e-05
1032892,2001-01-01,124.36,124.35214285714287,2.8720694123958276e-05
1032894,2001-01-01,124.36,124.35428571428572,1.7232020540940677e-05
1032896,2001-01-01,124.36,124.35642857142857,1.7231723603364854e-05
1032898,2001-01-01,124.35499999999999,124.35607142857143,-2.871933313681572e-06
1032900,2001-01-01,124.365,124.35642857142855,2.871933313638486e-06
1032902,2001-01-01,124.36,124.35642857142857,2.2204460492503128e-16
1032904,2001-01-01,124.365,124.3582142857143,1.4359542850029357e-05
1032906,2001-01-01,124.375,124.36035714285715,1.723117924486092e-05
1032908,2001-01-01,124.37,124.36214285714286,1.4359089231849687e-05
1032910,2001-01-01,124.38,124.36357142857142,1.1487122935279683e-05
1032912,2001-01-01,124.375,124.36464285714285,8.61525560758413e-06
1032914,2001-01-01,124.36,124.365,2.871735375208408e-06
1032916,2001-01-01,124.36,124.36500000000001,2.2204460492503128e-16
1032918,2001-01-01,124.37,124.36535714285715,2.8717271284954636e-06
1032920,2001-01-01,124.39,124.36749999999999,1.7230189589791467e-05
1032922,2001-01-01,124.42,124.3717857142857,3.4459488567127425e-05
1032924,2001-01-01,124.41499999999999,124.37571428571427,3.1586821406299016e-05
1032926,2001-01-01,124.42,124.38035714285715,3.732859356359805e-05
1032928,2001-01-01,124.42,124.38428571428572,3.1584644696961954e-05
1032930,2001-01-01,124.44,124.39,4.5939520629107644e-05
1032932,2001-01-01,124.435,124.395,4.019534940349348e-05
1032934,2001-01-01,124.44,124.39964285714287,3.7322806392376186e-05
1032936,2001-01-01,124.44,124.40464285714286,4.0192233717562594e-05
1032938,2001-01-01,124.44,124.40892857142856,3.444920035116722e-05
1032940,2001-01-01,124.435,124.41321428571428,3.44480136449033e-05
1032942,2001-01-01,124.435,124.41857142857144,4.3058348374617064e-05
1032944,2001-01-01,124.43,124.42357142857142,4.018611914554389e-05
1032946,2001-01-01,124.44,124.42857142857143,4.018450428646649e-05
1032948,2001-01-01,124.44,124.43214285714285,2.87022287300112e-05
1032950,2001-01-01,124.42500000000001,124.4325,2.870177563582483e-06
1032952,2001-01-01,124.43,124.43357142857143,8.610483263312111e-06
1032954,2001-01-01,124.42,124.43357142857144,2.2204460492503128e-16
1032956,2001-01-01,124.435,124.43464285714286,8.610409123478951e-06
1032958,2001-01-01,124.44,124.43464285714286,0.0
1032960,2001-01-01,124.44,124.43499999999999,2.870119899208179e-06
1032962,2001-01-01,124.44,124.43499999999999,0.0
1032964,2001-01-01,124.435,124.43464285714286,-2.8701198991636164e-06
1032966,2001-01-01,124.435,124.43428571428572,-2.8701281368200573e-06
1032968,2001-01-01,124.435,124.43428571428572,0.0
1032970,2001-01-01,124.44,124.43464285714286,2.8701281368173337e-06
1032972,2001-01-01,124.445,124.4357142857143,8.610334985200085e-06
1032974,2001-01-01,124.445,124.43607142857142,2.870095186602757e-06
1032976,2001-01-01,124.435,124.43571428571428,-2.8700951866383837e-06
1032978,2001-01-01,124.435,124.43642857142858,5.740182136004819e-06
1032980,2001-01-01,124.435,124.43678571428572,2.870078711828534e-06
1032982,2001-01-01,124.435,124.43785714285714,8.610186711972976e-06
1032984,2001-01-01,124.42,124.43678571428572,-8.610186711923677e-06
1032986,2001-01-01,124.41499999999999,124.43499999999999,-1.4350475933963533e-05
1032988,2001-01-01,124.44,124.43500000000002,2.2204460492503128e-16
1032990,2001-01-01,124.41499999999999,124.43321428571429,-1.4350681873075872e-05
1032992,2001-01-01,124.43,124.43285714285715,-2.870161087778891e-06
1032994,2001-01-01,124.42500000000001,124.43214285714285,-5.740346889210357e-06
1032996,2001-01-01,124.42,124.43107142857141,-8.610582118482927e-06
1032998,2001-01-01,124.425,124.42999999999999,-8.61065626114719e-06
1033000,2001-01-01,124.405,124.42714285714285,-2.2962112515346732e-05
1033002,2001-01-01,124.39500000000001,124.42357142857144,-2.8703382121445393e-05
1033004,2001-01-01,124.39,124.42035714285714,-2.583374834918422e-05
1033006,2001-01-01,124.37,124.41571428571429,-3.73165925401296e-05
1033008,2001-01-01,124.38499999999999,124.41214285714285,-2.8706018792959724e-05
1033010,2001-01-01,124.41499999999999,124.41071428571429,-1.148263825098772e-05
1033012,2001-01-01,124.38499999999999,124.40821428571428,-2.0094934211410448e-05
1033014,2001-01-01,124.425,124.40892857142856,5.741450979522806e-06
1033016,2001-01-01,124.42,124.4075,-1.1482934923417009e-05
1033018,2001-01-01,124.44,124.40928571428572,1.4353648051633042e-05
1033020,2001-01-01,124.435,124.40964285714287,2.8707048873633703e-06
1033022,2001-01-01,124.42,124.40928571428572,-2.8707048873464534e-06
1033024,2001-01-01,124.38499999999999,124.40678571428573,-2.009516496035986e-05
1033026,2001-01-01,124.38,124.40357142857142,-2.5837234039601477e-05
1033028,2001-01-01,124.38,124.40178571428571,-1.4354307369055465e-05
1033030,2001-01-01,124.37,124.39999999999999,-1.4354513418193277e-05
1033032,2001-01-01,124.37,124.39857142857144,-1.1483759093620842e-05
1033034,2001-01-01,124.36,124.39785714285713,-5.741929001297616e-06
1033036,2001-01-01,124.375,124.39714285714285,-5.741961971002931e-06
1033038,2001-01-01,124.36,124.3932142857143,-3.1581380194990604e-05
1033040,2001-01-01,124.35,124.39071428571428,-2.0097761253757657e-05
1033042,2001-01-01,124.36,124.38607142857143,-3.7325485415050006e-05
1033044,2001-01-01,124.35,124.38107142857143,-4.019823472861211e-05
1033046,2001-01-01,124.36500000000001,124.37571428571428,-4.30713304370874e-05
1033048,2001-01-01,124.36,124.37035714285715,-4.307318565636962e-05
1033050,2001-01-01,124.355,124.36571428571428,-3.733159502555297e-05
1033052,2001-01-01,124.345,124.36285714285714,-2.2973981966379604e-05
1033054,2001-01-01,124.36,124.36142857142856,-1.1487188912696198e-05
1033056,2001-01-01,124.37,124.36071428571428,-5.743643940011695e-06
1033058,2001-01-01,124.37,124.36071428571428,0.0
1033060,2001-01-01,124.39,124.36214285714286,1.1487254890875781e-05
1033062,2001-01-01,124.38,124.36357142857142,1.1487122935279683e-05
1033064,2001-01-01,124.375,124.36357142857142,0.0
1033066,2001-01-01,124.38,124.36500000000001,1.14869909830142e-05
1033068,2001-01-01,124.36,124.36571428571428,5.743446009975866e-06
1033070,2001-01-01,124.37,124.36642857142859,5.743413023440859e-06
1033072,2001-01-01,124.39,124.36928571428571,2.297332223045799e-05
1033074,2001-01-01,124.38,124.37035714285715,8.614859771633004e-06
1033076,2001-01-01,124.375,124.37142857142858,8.614785556527697e-06
1033078,2001-01-01,124.365,124.37214285714286,5.743149140930673e-06
1033080,2001-01-01,124.36,124.37321428571428,8.614661867424031e-06
1033082,2001-01-01,124.35,124.37250000000002,-5.743099665591034e-06
1033084,2001-01-01,124.35,124.37107142857143,-1.1486298282221591e-05
1033086,2001-01-01,124.365,124.37071428571429,-2.8715951855176375e-06
1033088,2001-01-01,124.35,124.36785714285713,-2.2973058346963137e-05
1033090,2001-01-01,124.34,124.36500000000001,-2.2973586120255803e-05
1033092,2001-01-01,124.365,124.36428571428573,-5.7434789975594425e-06
1033094,2001-01-01,124.36,124.36285714285714,-1.148705695884249e-05
1033096,2001-01-01,124.36,124.36285714285715,2.2204460492503128e-16
1033098,2001-01-01,124.38,124.36357142857142,5.7435449733556155e-06
1033100,2001-01-01,124.365,124.36178571428572,-1.4358924287017048e-05
1033102,2001-01-01,124.35,124.35964285714284,-1.723098130493858e-05
1033104,2001-01-01,124.35499999999999,124.35821428571428,-1.148748582016375e-05
1033106,2001-01-01,124.36,124.35785714285714,-2.8718920743288866e-06
1033108,2001-01-01,124.35499999999999,124.3575,-2.8719003220884007e-06
1033110,2001-01-01,124.36,124.35821428571428,5.743792396237765e-06
1033112,2001-01-01,124.375,124.36,1.4359336656374865e-05
1033114,2001-01-01,124.37,124.36035714285715,2.871842588693912e-06
1033116,2001-01-01,124.37,124.36178571428572,1.1487287880107865e-05
1033118,2001-01-01,124.305,124.35928571428572,-2.0102840388376654e-05
1033120,2001-01-01,124.35,124.35821428571428,-8.61562673669048e-06
1033122,2001-01-01,124.325,124.35571428571428,-2.0103417725281493e-05
1033124,2001-01-01,124.31,124.35214285714285,-2.8719869269170463e-05
1033126,2001-01-01,124.31,124.34714285714286,-4.0209202743074256e-05
1033128,2001-01-01,124.33,124.34464285714286,-2.0105207680257748e-05
1033130,2001-01-01,124.31,124.34178571428572,-2.2977875179430036e-05
1033132,2001-01-01,124.295,124.3375,-3.446780276710367e-05
1033134,2001-01-01,124.28999999999999,124.3325,-4.0213938156480327e-05
1033136,2001-01-01,124.28999999999999,124.32785714285714,-3.7342962076821776e-05
1033138,2001-01-01,124.285,124.3225,-4.3089766043518624e-05
1033140,2001-01-01,124.265,124.31464285714286,-6.320168233492183e-05
1033142,2001-01-01,124.265,124.30714285714285,-6.033260505096068e-05
1033144,2001-01-01,124.25,124.29857142857144,-6.895600609538503e-05
1033146,2001-01-01,124.245,124.2942857142857,-3.44797862288764e-05
1033148,2001-01-01,124.24,124.28642857142857,-6.321602930719557e-05
1033150,2001-01-01,124.22,124.27892857142857,-6.034630158028194e-05
1033152,2001-01-01,124.235,124.27357142857143,-4.310673083525637e-05
1033154,2001-01-01,124.24,124.26857142857143,-4.023462534921553e-05
1033156,2001-01-01,124.235,124.26178571428571,-5.46067238257964e-05
1033158,2001-01-01,124.22999999999999,124.25607142857143,-4.5986922476944004e-05
1033160,2001-01-01,124.245,124.25249999999998,-2.8742900505660867e-05
1033162,2001-01-01,124.25,124.24964285714285,-2.299491525033851e-05
1033164,2001-01-01,124.255,124.24714285714286,-2.0120984606596586e-05
1033166,2001-01-01,124.27000000000001,124.24607142857143,-8.623403053695549e-06
1033168,2001-01-01,124.26,124.24571428571429,-2.874484209733293e-06
1033170,2001-01-01,124.24000000000001,124.24392857142857,-1.4372544989964648e-05
1033172,2001-01-01,124.255,124.24428571428571,2.8745255235201393e-06
1033174,2001-01-01,124.22,124.24249999999999,-1.437271024781579e-05
1033176,2001-01-01,124.25999999999999,124.24392857142857,1.1498184724199469e-05
1033178,2001-01-01,124.24000000000001,124.24535714285715,1.1498052517475253e-05
1033180,2001-01-01,124.255,124.24678571428572,1.149792031385961e-05
1033182,2001-01-01,124.215,124.245,-1.4372421048991078e-05
1033184,2001-01-01,124.245,124.24571428571429,5.748993207442899e-06
1033186,2001-01-01,124.27000000000001,124.24857142857142,2.2995642326797036e-05
1033188,2001-01-01,124.275,124.25071428571428,1.7246384726953983e-05
1033190,2001-01-01,124.275,124.25250000000001,1.4371760066728843e-05
1033192,2001-01-01,124.285,124.25464285714285,1.724583944143779e-05
1033194,2001-01-01,124.305,124.25714285714285,2.011977011789372e-05
1033196,2001-01-01,124.3,124.26,2.299352732307575e-05
1033198,2001-01-01,124.295,124.26392857142856,3.161523682229699e-05
1033200,2001-01-01,124.305,124.26750000000001,2.874025705494566e-05
1033202,2001-01-01,124.28999999999999,124.27250000000001,4.023497224331265e-05
1033204,2001-01-01,124.28,124.27392857142857,1.1495409021136143e-05
1033206,2001-01-01,124.27000000000001,124.27607142857143,1.7242865764786795e-05
1033208,2001-01-01,124.28,124.27785714285713,1.4368827690560076e-05
1033210,2001-01-01,124.265,124.28142857142858,2.873703600682804e-05
1033212,2001-01-01,124.245,124.28142857142858,0.0
1033214,2001-01-01,124.28,124.28214285714286,5.7473081046351635e-06
1033216,2001-01-01,124.27,124.28178571428573,-2.8736499232492414e-06
1033218,2001-01-01,124.28,124.28214285714286,2.873649923113195e-06
1033220,2001-01-01,124.27,124.28107142857142,-8.62097454379109e-06
1033222,2001-01-01,124.275,124.27892857142858,-1.7242172054197568e-05
1033224,2001-01-01,124.255,124.27571428571427,-2.586381551786148e-05
1033226,2001-01-01,124.255,124.27285714285715,-2.2990619827923682e-05
1033228,2001-01-01,124.26,124.26964285714287,-2.586507912700929e-05
1033230,2001-01-01,124.28,124.26892857142857,-5.747886214937586e-06
1033232,2001-01-01,124.28999999999999,124.26964285714287,5.747886214869436e-06
1033234,2001-01-01,124.28,124.27035714285715,5.747853176820523e-06
1033236,2001-01-01,124.265,124.26928571428573,-8.621792154491443e-06
1033238,2001-01-01,124.265,124.26928571428572,-1.1102230246251565e-16
